Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF,LaMarcus Aldridge,POR,POR vs HOU,10:30 PM,43.7,20000,"",
C,Dwight Howard,HOU,HOU @ POR,10:30 PM,38.8,17200,"",
SG,James Harden,HOU,HOU @ POR,10:30 PM,40.5,16700,"",
C,Joakim Noah,CHI,CHI @ WAS, 8:00 PM,37.7,14900,"",
PG,Damian Lillard,POR,POR vs HOU,10:30 PM,33.4,14100,"",
PG,Kyle Lowry,TOR,TOR @ BKN, 7:00 PM,35.9,13900,"",
PG,John Wall,WAS,WAS vs CHI, 8:00 PM,38.4,13700,"",
SG,DeMar DeRozan,TOR,TOR @ BKN, 7:00 PM,34.4,13300,"",
SF,Chandler Parsons,HOU,HOU @ POR,10:30 PM,30.8,12300,"",
SG,Bradley Beal,WAS,WAS vs CHI, 8:00 PM,27.7,12200,"",
SF,Nicolas Batum,POR,POR vs HOU,10:30 PM,30.6,12200,"",
C,Marcin Gortat,WAS,WAS vs CHI, 8:00 PM,29.9,11600,"",
PF-C,Nene Hilario,WAS,WAS vs CHI, 8:00 PM,27.9,11600,"",
SF-PF,Terrence Jones,HOU,HOU @ POR,10:30 PM,25.8,11500,"",
SF,Trevor Ariza,WAS,WAS vs CHI, 8:00 PM,28.0,11000,"",
C,Jonas Valanciunas,TOR,TOR @ BKN, 7:00 PM,24.3,11000,"",
SG-SF,Joe Johnson,BKN,BKN vs TOR, 7:00 PM,24.3,10900,"",
PG,Deron Williams,BKN,BKN vs TOR, 7:00 PM,27.8,10800,"",
SG-SF,Jimmy Butler,CHI,CHI @ WAS, 8:00 PM,26.5,10700,"",
PF-C,Taj Gibson,CHI,CHI @ WAS, 8:00 PM,25.2,9800,"",
C,Robin Lopez,POR,POR vs HOU,10:30 PM,26.0,9800,"",
PG,DJ Augustin,CHI,CHI @ WAS, 8:00 PM,22.0,9700,"",
PF,Carlos Boozer,CHI,CHI @ WAS, 8:00 PM,26.3,9600,"",
SF,Paul Pierce,BKN,BKN vs TOR, 7:00 PM,24.0,9500,"",
PG,Greivis Vasquez,TOR,TOR @ BKN, 7:00 PM,18.1,9200,"",
SG,Wesley Matthews,POR,POR vs HOU,10:30 PM,25.1,9000,"",
PF-C,Andray Blatche,BKN,BKN vs TOR, 7:00 PM,21.6,8600,"",
SG-SF,Mike Dunleavy,CHI,CHI @ WAS, 8:00 PM,21.3,8500,"",
PG,Jeremy Lin,HOU,HOU @ POR,10:30 PM,22.2,8500,"",
PG-SG,Kirk Hinrich,CHI,CHI @ WAS, 8:00 PM,19.6,8200,"",
SG,Marcus Thornton,BKN,BKN vs TOR, 7:00 PM,15.4,8200,"",
PF,Amir Johnson,TOR,TOR @ BKN, 7:00 PM,22.8,8200,"",
PG,Patrick Beverley,HOU,HOU @ POR,10:30 PM,21.1,8000,"",
PG,Shaun Livingston,BKN,BKN vs TOR, 7:00 PM,19.1,7800,"",OUT
PF,Patrick Patterson,TOR,TOR @ BKN, 7:00 PM,18.8,7800,"",
PF,Kevin Garnett,BKN,BKN vs TOR, 7:00 PM,19.0,7800,"",
PG,Mo Williams,POR,POR vs HOU,10:30 PM,18.4,7700,"",
SF,Jordan Hamilton,HOU,HOU @ POR,10:30 PM,13.4,7700,"",
PF-C,Tyler Hansbrough,TOR,TOR @ BKN, 7:00 PM,11.5,7700,"",
SF,Omri Casspi,HOU,HOU @ POR,10:30 PM,14.0,7700,"",
SG-SF,Terrence Ross,TOR,TOR @ BKN, 7:00 PM,17.1,7500,"",
PG,Nando De Colo,TOR,TOR @ BKN, 7:00 PM,8.1,7400,"",
PG,Isaiah Canaan,HOU,HOU @ POR,10:30 PM,7.7,7300,"",
SF,Andrei Kirilenko,BKN,BKN vs TOR, 7:00 PM,13.0,7300,"",
C,Omer Asik,HOU,HOU @ POR,10:30 PM,17.2,7300,"",
SG,Allen Crabbe,POR,POR vs HOU,10:30 PM,3.8,7300,"",
PF,Trevor Booker,WAS,WAS vs CHI, 8:00 PM,16.4,7300,"",
SG,CJ McCollum,POR,POR vs HOU,10:30 PM,8.1,7300,"",
PG,Marquis Teague,BKN,BKN vs TOR, 7:00 PM,5.9,7200,"",
SG,Will Barton,POR,POR vs HOU,10:30 PM,7.7,7200,"",
C,Jason Collins,BKN,BKN vs TOR, 7:00 PM,3.0,7000,"",
SF,Dorell Wright,POR,POR vs HOU,10:30 PM,10.8,7000,"",
SG,Troy Daniels,HOU,HOU @ POR,10:30 PM,10.3,7000,"",
PG,Jorge Gutierrez,BKN,BKN vs TOR, 7:00 PM,9.5,7000,"",
PF,Mirza Teletovic,BKN,BKN vs TOR, 7:00 PM,15.0,6800,"",
SG-SF,Martell Webster,WAS,WAS vs CHI, 8:00 PM,15.8,6200,"",
PF-C,Donatas Motiejunas,HOU,HOU @ POR,10:30 PM,11.3,6200,"",
PF-C,Mason Plumlee,BKN,BKN vs TOR, 7:00 PM,16.0,6200,"",
PF,Victor Claver,POR,POR vs HOU,10:30 PM,5.5,6000,"",
SG-SF,Alan Anderson,BKN,BKN vs TOR, 7:00 PM,12.2,6000,"",
PG,Dwight Buycks,TOR,TOR @ BKN, 7:00 PM,6.6,5800,"",
C,Meyers Leonard,POR,POR vs HOU,10:30 PM,6.8,5700,"",
PF-C,Joel Freeland,POR,POR vs HOU,10:30 PM,9.6,5600,"",
PF-C,Josh Powell,HOU,HOU @ POR,10:30 PM,11.3,5500,"",
SF,Landry Fields,TOR,TOR @ BKN, 7:00 PM,6.4,5400,"",
PG,Andre Miller,WAS,WAS vs CHI, 8:00 PM,13.1,5400,"",
PG,Earl Watson,POR,POR vs HOU,10:30 PM,2.8,5400,"",
SG-SF,Francisco Garcia,HOU,HOU @ POR,10:30 PM,11.6,5400,"",
C,Kevin Seraphin,WAS,WAS vs CHI, 8:00 PM,8.5,5000,"",
PG-SG,Jimmer Fredette,CHI,CHI @ WAS, 8:00 PM,8.6,5000,"",
PF,Al Harrington,WAS,WAS vs CHI, 8:00 PM,10.4,5000,"",
PF,Drew Gooden,WAS,WAS vs CHI, 8:00 PM,15.2,5000,"",
PG,Derrick Rose,CHI,CHI @ WAS, 8:00 PM,24.2,5000,"",OUT
SG,Julyan Stone,TOR,TOR @ BKN, 7:00 PM,3.0,5000,"",
SF,Robert Covington,HOU,HOU @ POR,10:30 PM,3.6,5000,"",
SG-SF,John Salmons,TOR,TOR @ BKN, 7:00 PM,11.5,5000,"",
PF,Chuck Hayes,TOR,TOR @ BKN, 7:00 PM,8.2,5000,"",
PF,Thomas Robinson,POR,POR vs HOU,10:30 PM,11.4,5000,"",
SF,Steve Novak,TOR,TOR @ BKN, 7:00 PM,5.4,5000,"",
PG,Mike James,CHI,CHI @ WAS, 8:00 PM,4.0,5000,"",
SF,Otto Porter,WAS,WAS vs CHI, 8:00 PM,4.5,5000,"",
SF,Ronnie Brewer,CHI,CHI @ WAS, 8:00 PM,2.1,5000,"",
SG,Garrett Temple,WAS,WAS vs CHI, 8:00 PM,4.9,5000,"",
C,Nazr Mohammed,CHI,CHI @ WAS, 8:00 PM,5.2,5000,"",
C,Brook Lopez,BKN,BKN vs TOR, 7:00 PM,32.6,5000,"",OUT
SF,Chris Singleton,WAS,WAS vs CHI, 8:00 PM,6.4,5000,"",
SG-SF,Glen Rice,WAS,WAS vs CHI, 8:00 PM,6.6,5000,"",
PF,Greg Smith,CHI,CHI @ WAS, 8:00 PM,6.6,5000,"",OUT
PF-C,Lou Amundson,CHI,CHI @ WAS, 8:00 PM,7.5,5000,"",
SG,Tony Snell,CHI,CHI @ WAS, 8:00 PM,8.3,5000,"",
